orig.ident	contrast	contrast_labels	gene	n_inside	n_outside	n_inside_positive	n_outside_positive	pct_inside_positive	pct_outside_positive	delta_pct_positive	mean_expression_inside	mean_expression_outside	mean_positive_expression_inside	mean_positive_expression_outside	log2fc_mean_expression	auc	wilcoxon_p	wilcoxon_fdr
IU_PDA_T3	CC2_CC3	CC2,CC3	ACTA2	325	4029	304	3782	93.5384615384615	93.8694465127823	-0.330984974320799	4.23384615384615	8.3343261355175	4.52631578947368	8.87863564251719	-0.83467435729757	0.301715256696642	8.27400762066219e-33	2.06850190516555e-32
IU_PDA_T3	CC2_CC3	CC2,CC3	TAGLN	325	4029	263	3631	80.9230769230769	90.1216182675602	-9.19854134448327	2.17846153846154	4.20253164556962	2.69201520912548	4.66317818782704	-0.710885204555337	0.305973996219715	9.59660712358515e-32	1.59943452059753e-31
IU_PDA_T3	CC2_CC3	CC2,CC3	COL12A1	325	4029	132	1794	40.6153846153846	44.5271779597915	-3.9117933444069	0.689230769230769	0.847604864730702	1.6969696969697	1.90356744704571	-0.129289818821171	0.477852874353247	0.139540447019464	0.17442555877433
IU_PDA_T3	CC2_CC3	CC2,CC3	POSTN	325	4029	255	2608	78.4615384615385	64.7307024075453	13.7308360539932	2.23692307692308	2.91362620997766	2.85098039215686	4.50115030674847	-0.273882889518402	0.509880290967409	0.543175116420748	0.543175116420748
IU_PDA_T4	CC2_CC3	CC2,CC3	CCN2	1215	2406	834	1857	68.641975308642	77.1820448877805	-8.54006957913857	1.62139917695473	3.22568578553616	2.3621103117506	4.17932148626817	-0.688848436378554	0.38182527221042	2.41187575469954e-32	1.20593787734977e-31
IU_PDA_T4	CC2_CC3	CC2,CC3	ACTA2	1215	2406	861	1866	70.8641975308642	77.5561097256858	-6.6919121948216	1.73333333333333	3.5573566084788	2.44599303135888	4.58681672025723	-0.737535855375314	0.389470083364976	1.9919453396446e-28	4.9798633491115e-28
IU_PDA_T4	CC2_CC3	CC2,CC3	TAGLN	1215	2406	450	1207	37.037037037037	50.166251039069	-13.129214002032	0.620576131687243	1.34455527847049	1.67555555555556	2.68019884009942	-0.532807497020376	0.4128700881541	3.93496132207147e-21	6.55826887011911e-21
IU_PDA_T4	CC2_CC3	CC2,CC3	COL12A1	1215	2406	277	727	22.798353909465	30.2161263507897	-7.41777244132467	0.317695473251029	0.56359102244389	1.39350180505415	1.86519944979367	-0.246846212324005	0.457816877559188	1.24049658615178e-07	1.55062073268973e-07
IU_PDA_T4	CC2_CC3	CC2,CC3	POSTN	1215	2406	770	1518	63.3744855967078	63.0922693266833	0.282216270024527	1.81893004115226	2.18744804655029	2.87012987012987	3.46706192358366	-0.177254152876025	0.485726698343305	0.145763071216302	0.145763071216302
IU_PDA_T6	CC2_CC3	CC2,CC3	CCN2	1656	1741	1540	1591	92.9951690821256	91.3842619184377	1.61090716368791	5.92149758454106	10.8104537622056	6.36753246753247	11.8296668761785	-0.770908266172749	0.363218914666733	1.71332118835585e-43	8.56660594177928e-43
IU_PDA_T6	CC2_CC3	CC2,CC3	COL12A1	1656	1741	972	1211	58.695652173913	69.5577254451465	-10.8620732712334	1.28260869565217	2.44514646754739	2.18518518518519	3.51527663088357	-0.593881757608529	0.385496528731613	8.62650913743521e-33	2.1566272843588e-32
IU_PDA_T6	CC2_CC3	CC2,CC3	TAGLN	1656	1741	1384	1383	83.5748792270531	79.4371051120046	4.13777411504856	3.23188405797101	5.3228029867892	3.86705202312139	6.70065075921909	-0.579264164949149	0.420127356147697	4.68897176146982e-16	7.81495293578303e-16
