target_gene	gene	n_sections	mean_delta	median_delta
SIGMAR1	HIP1R	10	3.79681301565554e-05	0.00899538903511577
SIGMAR1	FZD5	10	3.78318398290925e-05	-0.0164547009632225
SIGMAR1	ASCL2	10	3.6983045162065e-05	-0.00121896001422627
SIGMAR1	RAB37	10	3.59952781999477e-05	0.00165780875181527
SIGMAR1	C3orf20	10	3.53212928900295e-05	-0.000390725580924434
SIGMAR1	NHEJ1	10	3.27512496131785e-05	-0.00824853556112775
SIGMAR1	SPANXB1	10	3.26587017577281e-05	0
SIGMAR1	CCDC151	10	3.2115845588674e-05	-0.00132190176277951
SIGMAR1	ZFR2	10	3.0315513924231e-05	0
SIGMAR1	PI3	10	2.9748498493787e-05	-0.00446018219210228
SIGMAR1	C12orf54	10	2.78718510452337e-05	-0.000694536253066077
SIGMAR1	CSTL1	10	2.615312159029e-05	-0.000737586784314919
SIGMAR1	RMND1	10	2.5450791949461e-05	-0.00547693951857837
SIGMAR1	ALPK3	10	2.2040779196496e-05	-0.00464407320879186
SIGMAR1	SNCG	10	2.15604128127593e-05	-0.0069702973536071
SIGMAR1	NDUFAF2	10	1.42140947793808e-05	0.00259253401009834
SIGMAR1	PROB1	10	1.31794517923459e-05	-0.0025129446830416
SIGMAR1	CFAP100	10	1.13450003905659e-05	0
SIGMAR1	FABP12	10	1.11623916255735e-05	0
SIGMAR1	TSLP	10	1.01527964043421e-05	-0.00469867871646931
SIGMAR1	DLG4	10	9.41469199538629e-06	-0.00212557695204424
SIGMAR1	RAMP1	10	2.47500843800763e-06	-0.000759568275824095
SIGMAR1	SORCS3	10	2.41481535463719e-06	0
SIGMAR1	PPCDC	10	2.15901882428607e-06	-0.00187257788354531
SIGMAR1	COX8C	10	4.31440722850748e-07	-0.00255910812226479
SIGMAR1	ABHD16B	10	0	0
SIGMAR1	AC011195.2	10	0	0
SIGMAR1	AC236972.4	10	0	0
SIGMAR1	ACCSL	10	0	0
SIGMAR1	ACTL7A	10	0	0
SIGMAR1	ACTL9	10	0	0
SIGMAR1	ACTRT1	10	0	0
SIGMAR1	ACTRT2	10	0	0
SIGMAR1	ADGRD2	10	0	0
SIGMAR1	ADGRG4	10	0	0
SIGMAR1	AIPL1	10	0	0
SIGMAR1	AL451007.3	10	0	0
SIGMAR1	AL772284.2	10	0	0
SIGMAR1	ALX4	10	0	0
SIGMAR1	AMELX	10	0	0
SIGMAR1	AMELY	10	0	0
SIGMAR1	ANHX	10	0	0
SIGMAR1	ANKRD30A	10	0	0
SIGMAR1	AP000552.4	10	0	0
SIGMAR1	APOA4	10	0	0
SIGMAR1	APOA5	10	0	0
SIGMAR1	ASIC5	10	0	0
SIGMAR1	AVP	10	0	0
SIGMAR1	BEND2	10	0	0
SIGMAR1	BHLHE23	10	0	0
SIGMAR1	BMP15	10	0	0
SIGMAR1	BSPH1	10	0	0
SIGMAR1	BTG4	10	0	0
SIGMAR1	BX276092.9	10	0	0
SIGMAR1	C10orf53	10	0	0
SIGMAR1	C11orf42	10	0	0
SIGMAR1	C16orf92	10	0	0
SIGMAR1	C1QTNF8	10	0	0
SIGMAR1	C20orf173	10	0	0
SIGMAR1	C3orf56	10	0	0
SIGMAR1	C5orf47	10	0	0
SIGMAR1	C7orf33	10	0	0
SIGMAR1	C7orf77	10	0	0
SIGMAR1	C8orf74	10	0	0
SIGMAR1	C9orf92	10	0	0
SIGMAR1	CACNG2	10	0	0
SIGMAR1	CALHM1	10	0	0
SIGMAR1	CAV3	10	0	0
SIGMAR1	CBLL2	10	0	0
SIGMAR1	CCDC105	10	0	0
SIGMAR1	CCDC177	10	0	0
SIGMAR1	CCER1	10	0	0
SIGMAR1	CCR6	10	0	0
SIGMAR1	CCT8L2	10	0	0
SIGMAR1	CHRNA2	10	0	0
SIGMAR1	CHRNA4	10	0	0
SIGMAR1	CHRNG	10	0	0
SIGMAR1	CIB4	10	0	0
SIGMAR1	CLDN17	10	0	0
SIGMAR1	CLEC1B	10	0	0
SIGMAR1	CLRN2	10	0	0
SIGMAR1	CNGA2	10	0	0
SIGMAR1	CNGB1	10	0	0
SIGMAR1	CNTNAP4	10	0	0
SIGMAR1	CPHXL	10	0	0
SIGMAR1	CPXCR1	10	0	0
SIGMAR1	CRYGB	10	0	0
SIGMAR1	CSH2	10	0	0
SIGMAR1	CYP2A13	10	0	0
SIGMAR1	CYP2F1	10	0	0
SIGMAR1	CYP4A22	10	0	0
SIGMAR1	DBX1	10	0	0
SIGMAR1	DCAF8L1	10	0	0
SIGMAR1	DDI1	10	0	0
SIGMAR1	DEFA4	10	0	0
SIGMAR1	DEFA6	10	0	0
SIGMAR1	DGAT2L6	10	0	0
SIGMAR1	DNAH8	10	0	0
SIGMAR1	DNMT3L	10	0	0
SIGMAR1	DRD3	10	0	0
SIGMAR1	DUSP21	10	0	0
SIGMAR1	ENPP7	10	0	0
SIGMAR1	FAM181A	10	0	0
SIGMAR1	FAM47B	10	0	0
SIGMAR1	FAM71B	10	0	0
SIGMAR1	FMR1NB	10	0	0
SIGMAR1	FOXB1	10	0	0
SIGMAR1	FOXB2	10	0	0
SIGMAR1	FOXI3	10	0	0
SIGMAR1	FOXL2	10	0	0
SIGMAR1	FOXN4	10	0	0
SIGMAR1	FSHB	10	0	0
SIGMAR1	FTHL17	10	0	0
SIGMAR1	FTMT	10	0	0
SIGMAR1	GAB4	10	0	0
SIGMAR1	GABRA6	10	0	0
SIGMAR1	GAL3ST3	10	0	0
SIGMAR1	GAST	10	0	0
SIGMAR1	GBP7	10	0	0
SIGMAR1	GDF2	10	0	0
SIGMAR1	GFRA4	10	0	0
SIGMAR1	GH2	10	0	0
SIGMAR1	GIMD1	10	0	0
SIGMAR1	GJA8	10	0	0
SIGMAR1	GPR101	10	0	0
SIGMAR1	GPR26	10	0	0
SIGMAR1	GPR50	10	0	0
SIGMAR1	GPR6	10	0	0
SIGMAR1	GPX6	10	0	0
SIGMAR1	GSC2	10	0	0
SIGMAR1	GSG1L2	10	0	0
SIGMAR1	GSX1	10	0	0
SIGMAR1	GSX2	10	0	0
SIGMAR1	GUCA1C	10	0	0
SIGMAR1	H1FNT	10	0	0
SIGMAR1	H2BFM	10	0	0
SIGMAR1	H3F3C	10	0	0
SIGMAR1	HAO2	10	0	0
SIGMAR1	HCRTR2	10	0	0
SIGMAR1	HEPACAM	10	0	0
SIGMAR1	HIST1H2BA	10	0	0
SIGMAR1	HIST3H3	10	0	0
SIGMAR1	HOXB1	10	0	0
SIGMAR1	HOXC12	10	0	0
SIGMAR1	HTR3B	10	0	0
SIGMAR1	HTR3E	10	0	0
SIGMAR1	IFNA8	10	0	0
SIGMAR1	IGHV1-58	10	0	0
SIGMAR1	IGLJ5	10	0	0
SIGMAR1	IGLJ6	10	0	0
SIGMAR1	IL25	10	0	0
SIGMAR1	IL9	10	0	0
SIGMAR1	INSM2	10	0	0
SIGMAR1	IQCF5	10	0	0
SIGMAR1	IQCF6	10	0	0
SIGMAR1	IRGC	10	0	0
SIGMAR1	IZUMO1	10	0	0
SIGMAR1	KBTBD13	10	0	0
SIGMAR1	KCNG4	10	0	0
SIGMAR1	KCNJ4	10	0	0
SIGMAR1	KCNK18	10	0	0
SIGMAR1	KCNV2	10	0	0
SIGMAR1	KDM4E	10	0	0
SIGMAR1	KDM4F	10	0	0
SIGMAR1	KHDC3L	10	0	0
SIGMAR1	KLHL34	10	0	0
SIGMAR1	KRT39	10	0	0
SIGMAR1	KRT82	10	0	0
SIGMAR1	KRTAP1-4	10	0	0
SIGMAR1	KRTAP10-1	10	0	0
SIGMAR1	KRTAP10-11	10	0	0
SIGMAR1	KRTAP10-7	10	0	0
SIGMAR1	KRTAP10-8	10	0	0
SIGMAR1	KRTAP13-3	10	0	0
SIGMAR1	KRTAP17-1	10	0	0
SIGMAR1	KRTAP23-1	10	0	0
SIGMAR1	KRTAP4-3	10	0	0
SIGMAR1	KRTAP4-4	10	0	0
SIGMAR1	KRTAP4-7	10	0	0
SIGMAR1	KRTAP6-2	10	0	0
SIGMAR1	KRTAP8-1	10	0	0
SIGMAR1	KRTAP9-4	10	0	0
SIGMAR1	LACTBL1	10	0	0
SIGMAR1	LBX1	10	0	0
SIGMAR1	LCE3B	10	0	0
SIGMAR1	LCN15	10	0	0
SIGMAR1	LHX5	10	0	0
SIGMAR1	LINC02218	10	0	0
SIGMAR1	LINGO3	10	0	0
SIGMAR1	LMLN2	10	0	0
SIGMAR1	LRIT1	10	0	0
SIGMAR1	LRRC30	10	0	0
SIGMAR1	LRTM1	10	0	0
SIGMAR1	MAGEA12	10	0	0
SIGMAR1	MAGEA4	10	0	0
SIGMAR1	MAGEA8	10	0	0
SIGMAR1	MAGEB10	10	0	0
SIGMAR1	MAGEB18	10	0	0
SIGMAR1	MAGEB2	10	0	0
SIGMAR1	MAGEB3	10	0	0
SIGMAR1	MAGEB4	10	0	0
SIGMAR1	MAGEB6B	10	0	0
SIGMAR1	MCHR2	10	0	0
SIGMAR1	MDFIC2	10	0	0
SIGMAR1	MGAT4D	10	0	0
SIGMAR1	MIXL1	10	0	0
SIGMAR1	MMD2	10	0	0
SIGMAR1	MMEL1	10	0	0
SIGMAR1	MPC1L	10	0	0
SIGMAR1	MYH7	10	0	0
SIGMAR1	MYO1H	10	0	0
SIGMAR1	NAA11	10	0	0
SIGMAR1	NAT16	10	0	0
SIGMAR1	NCAN	10	0	0
SIGMAR1	NDST4	10	0	0
SIGMAR1	NELL1	10	0	0
SIGMAR1	NEUROD2	10	0	0
SIGMAR1	NEUROG3	10	0	0
SIGMAR1	NLRP5	10	0	0
SIGMAR1	NMRK2	10	0	0
SIGMAR1	NODAL	10	0	0
SIGMAR1	NPY2R	10	0	0
SIGMAR1	NRAP	10	0	0
SIGMAR1	NT5C1B	10	0	0
SIGMAR1	NUTM1	10	0	0
SIGMAR1	NXF5	10	0	0
SIGMAR1	OC90	10	0	0
SIGMAR1	OCSTAMP	10	0	0
SIGMAR1	ODF3	10	0	0
SIGMAR1	ODF4	10	0	0
SIGMAR1	OLIG2	10	0	0
SIGMAR1	OPN1LW	10	0	0
SIGMAR1	OPN5	10	0	0
SIGMAR1	OR10G4	10	0	0
SIGMAR1	OR10G6	10	0	0
SIGMAR1	OR10G9	10	0	0
SIGMAR1	OR10H2	10	0	0
SIGMAR1	OR10H5	10	0	0
SIGMAR1	OR10K2	10	0	0
SIGMAR1	OR11A1	10	0	0
SIGMAR1	OR11H6	10	0	0
SIGMAR1	OR13H1	10	0	0
SIGMAR1	OR1I1	10	0	0
SIGMAR1	OR1L8	10	0	0
SIGMAR1	OR1M1	10	0	0
SIGMAR1	OR2T6	10	0	0
SIGMAR1	OR2V1	10	0	0
SIGMAR1	OR2W1	10	0	0
SIGMAR1	OR2Z1	10	0	0
SIGMAR1	OR4C3	10	0	0
SIGMAR1	OR4D2	10	0	0
SIGMAR1	OR4D6	10	0	0
SIGMAR1	OR4D9	10	0	0
SIGMAR1	OR4N5	10	0	0
SIGMAR1	OR51A7	10	0	0
SIGMAR1	OR51G2	10	0	0
SIGMAR1	OR51L1	10	0	0
SIGMAR1	OR51M1	10	0	0
SIGMAR1	OR51T1	10	0	0
SIGMAR1	OR52B2	10	0	0
SIGMAR1	OR52M1	10	0	0
SIGMAR1	OR52N2	10	0	0
SIGMAR1	OR52R1	10	0	0
SIGMAR1	OR5A1	10	0	0
SIGMAR1	OR5A2	10	0	0
SIGMAR1	OR5AU1	10	0	0
SIGMAR1	OR5H15	10	0	0
SIGMAR1	OR5M1	10	0	0
SIGMAR1	OR5M11	10	0	0
SIGMAR1	OR6C3	10	0	0
SIGMAR1	OR6C74	10	0	0
SIGMAR1	OR6C75	10	0	0
SIGMAR1	OR6F1	10	0	0
SIGMAR1	OR8G1	10	0	0
SIGMAR1	OTOP1	10	0	0
SIGMAR1	OTP	10	0	0
SIGMAR1	OTUD6A	10	0	0
SIGMAR1	PABPC1L2A	10	0	0
SIGMAR1	PABPC1L2B	10	0	0
SIGMAR1	PANX3	10	0	0
SIGMAR1	PDILT	10	0	0
SIGMAR1	PFN3	10	0	0
SIGMAR1	PGAM2	10	0	0
SIGMAR1	PNMA6E	10	0	0
SIGMAR1	PNPLA5	10	0	0
SIGMAR1	POM121L12	10	0	0
SIGMAR1	POU3F3	10	0	0
SIGMAR1	POU4F2	10	0	0
SIGMAR1	PRAMEF12	10	0	0
SIGMAR1	PRM1	10	0	0
SIGMAR1	PRM2	10	0	0
SIGMAR1	PROP1	10	0	0
SIGMAR1	PRR35	10	0	0
SIGMAR1	PRSS48	10	0	0
SIGMAR1	PRSS56	10	0	0
SIGMAR1	PRSS57	10	0	0
SIGMAR1	PSMB11	10	0	0
SIGMAR1	PTH2	10	0	0
SIGMAR1	PVALEF	10	0	0
SIGMAR1	RAB6C	10	0	0
SIGMAR1	RAX2	10	0	0
SIGMAR1	RBMXL3	10	0	0
SIGMAR1	RBP3	10	0	0
SIGMAR1	RESP18	10	0	0
SIGMAR1	RFPL2	10	0	0
SIGMAR1	RLN3	10	0	0
SIGMAR1	RNF113B	10	0	0
SIGMAR1	RNF222	10	0	0
SIGMAR1	RPE65	10	0	0
SIGMAR1	RTL4	10	0	0
SIGMAR1	RTP2	10	0	0
SIGMAR1	S100A7A	10	0	0
SIGMAR1	SALL3	10	0	0
SIGMAR1	SCGB1D4	10	0	0
SIGMAR1	SCYGR8	10	0	0
SIGMAR1	SERPINE3	10	0	0
SIGMAR1	SFTPC	10	0	0
SIGMAR1	SHISA7	10	0	0
SIGMAR1	SIX6	10	0	0
SIGMAR1	SKOR2	10	0	0
SIGMAR1	SLC13A1	10	0	0
SIGMAR1	SLC16A8	10	0	0
SIGMAR1	SLC17A3	10	0	0
SIGMAR1	SLC17A8	10	0	0
SIGMAR1	SLC22A12	10	0	0
SIGMAR1	SLC32A1	10	0	0
SIGMAR1	SLC35G3	10	0	0
SIGMAR1	SLC36A3	10	0	0
SIGMAR1	SLC6A11	10	0	0
SIGMAR1	SLC6A5	10	0	0
SIGMAR1	SLC7A10	10	0	0
SIGMAR1	SMIM21	10	0	0
SIGMAR1	SMIM23	10	0	0
SIGMAR1	SMIM28	10	0	0
SIGMAR1	SMTNL1	10	0	0
SIGMAR1	SOX3	10	0	0
SIGMAR1	SPACA1	10	0	0
SIGMAR1	SPATA8	10	0	0
SIGMAR1	SPINK14	10	0	0
SIGMAR1	SPPL2C	10	0	0
SIGMAR1	SSMEM1	10	0	0
SIGMAR1	SSX5	10	0	0
SIGMAR1	STPG3	10	0	0
SIGMAR1	TBPL2	10	0	0
SIGMAR1	TBX22	10	0	0
SIGMAR1	TCL1B	10	0	0
SIGMAR1	TEKT4	10	0	0
SIGMAR1	TEX13D	10	0	0
SIGMAR1	TGIF2LX	10	0	0
SIGMAR1	TGM6	10	0	0
SIGMAR1	THRSP	10	0	0
SIGMAR1	TMEM174	10	0	0
SIGMAR1	TMEM210	10	0	0
SIGMAR1	TMEM225	10	0	0
SIGMAR1	TMEM235	10	0	0
SIGMAR1	TMPRSS9	10	0	0
SIGMAR1	TNP2	10	0	0
SIGMAR1	TPRX1	10	0	0
SIGMAR1	TRIM42	10	0	0
SIGMAR1	TRIM64C	10	0	0
SIGMAR1	TRIM67	10	0	0
SIGMAR1	TRIM71	10	0	0
SIGMAR1	TRIML1	10	0	0
SIGMAR1	TRPC7	10	0	0
SIGMAR1	TSPYL6	10	0	0
SIGMAR1	TTC24	10	0	0
SIGMAR1	TTLL8	10	0	0
SIGMAR1	UMOD	10	0	0
SIGMAR1	UNCX	10	0	0
SIGMAR1	VAX1	10	0	0
SIGMAR1	VGLL2	10	0	0
SIGMAR1	VPREB1	10	0	0
SIGMAR1	VSTM2B	10	0	0
SIGMAR1	VSX1	10	0	0
SIGMAR1	VSX2	10	0	0
SIGMAR1	WFDC13	10	0	0
SIGMAR1	WNT8A	10	0	0
SIGMAR1	ZFP42	10	0	0
SIGMAR1	ZIC3	10	0	0
SIGMAR1	ZIC5	10	0	0
SIGMAR1	ZNF648	10	0	0
SIGMAR1	ZNRF4	10	0	0
SIGMAR1	ZP1	10	0	0
SIGMAR1	ISCU	10	-3.6564179696566e-07	-0.0046858553099414
SIGMAR1	KRTDAP	10	-2.16289909403917e-06	-0.000677847200882875
SIGMAR1	BEST4	10	-2.78756354254958e-06	-0.00206254906320184
SIGMAR1	SERINC4	10	-3.46507621968952e-06	-0.00115666404243207
SIGMAR1	FSD2	10	-4.29929054729675e-06	-0.000402711585266062
SIGMAR1	TUBB1	10	-4.61020342863071e-06	-0.000988799956652712
SIGMAR1	TMEM143	10	-6.85311406937866e-06	-0.00781504679641737
SIGMAR1	NAA15	10	-7.44521478108322e-06	-0.00309293875773228
SIGMAR1	TNFAIP8L1	10	-9.16680115755561e-06	-0.00185056326780869
SIGMAR1	MAP4K5	10	-9.46686787659662e-06	0.00321761146067275
SIGMAR1	UAP1L1	10	-9.48983120961089e-06	0.011053289121414
SIGMAR1	TMEM138	10	-1.09845689326062e-05	-0.00394826808734663
SIGMAR1	CBR3	10	-1.11254715647725e-05	-0.00254394382813857
SIGMAR1	STAG2	10	-1.25291026748936e-05	-0.00865925947747633
SIGMAR1	MARCH9	10	-1.38782625628678e-05	-0.00185602485175641
SIGMAR1	KLK13	10	-1.42228984665541e-05	-0.00154656133551737
SIGMAR1	PIWIL2	10	-1.503459508408e-05	0
SIGMAR1	TMEM17	10	-1.72187970703274e-05	-0.00136133299297157
SIGMAR1	ZYG11A	10	-1.75832828062929e-05	0
SIGMAR1	P2RX2	10	-1.84724115438622e-05	0
SIGMAR1	ZNF862	10	-1.8515912411346e-05	0.00589500057169793
SIGMAR1	OR4M1	10	-2.03535245129738e-05	0
SIGMAR1	KIF17	10	-2.04361657650744e-05	0
SIGMAR1	ZNF354B	10	-2.29730060734992e-05	-0.00544802774839728
SIGMAR1	GJD4	10	-2.4676920638778e-05	-0.000483253902319274
SIGMAR1	KANSL1L	10	-2.5333964111723e-05	-0.00949216291027635
SIGMAR1	LRRC7	10	-2.54643464244052e-05	0
SIGMAR1	KRTAP2-2	10	-2.57032712809268e-05	-0.000460991740196825
SIGMAR1	CATIP	10	-2.58038247333443e-05	-0.00250906769544484
SIGMAR1	TGM1	10	-2.65785134290143e-05	-0.00502098795946718
SIGMAR1	ATP5F1D	10	-2.84375810831981e-05	-0.00407424279374052
SIGMAR1	OPRL1	10	-2.87417519438463e-05	-0.00166485400273618
SIGMAR1	ZNF841	10	-2.92820929523978e-05	-0.0112277576983965
SIGMAR1	DAP	10	-3.01021748137426e-05	0.000610642253181887
SIGMAR1	RAB24	10	-3.1147105156825e-05	-0.0113167034591327
SIGMAR1	TUBAL3	10	-3.13989393706204e-05	-0.000553190088236189
SIGMAR1	GALNT17	10	-3.19695439802483e-05	-0.00204957591913862
SIGMAR1	WNT11	10	-3.22489857259994e-05	-0.00321479185749778
SIGMAR1	KLHL31	10	-3.40780684861533e-05	-0.002984134049458
SIGMAR1	MYORG	10	-3.49253517183143e-05	-0.00341818933171877
SIGMAR1	PDZD7	10	-3.61061863495274e-05	-0.0025381064864232
SIGMAR1	MFNG	10	-3.61301139764056e-05	-0.0124061634867998
SIGMAR1	SMDT1	10	-3.62949826707502e-05	0.00357276607947029
SIGMAR1	TNFSF11	10	-3.70457001823507e-05	-0.00431280295053705
SIGMAR1	TDRD15	10	-3.75616513112809e-05	0
SIGMAR1	WNT7A	10	-3.80529265827496e-05	-0.00276141461279951
SIGMAR1	C2orf83	10	-3.84412836976188e-05	0
SIGMAR1	CWF19L2	10	-4.17416942899158e-05	-0.0116434510759968
SIGMAR1	SNX24	10	-4.23703238091409e-05	0.00409705343629976
SIGMAR1	BMS1	10	-4.29053649457299e-05	0.0151649593774198
SIGMAR1	PWWP3B	10	-4.30617945152205e-05	-0.00290225573728312
SIGMAR1	CHAD	10	-4.55302141379425e-05	0
SIGMAR1	MRAP2	10	-4.5576387332367e-05	-0.00238645152609888
SIGMAR1	SLC13A5	10	-4.5950723417636e-05	-0.00308613501884273
SIGMAR1	DLL1	10	-4.60300603944617e-05	-0.00389287251503973
SIGMAR1	CD27	10	-4.6597652195329e-05	-0.00671048295063651
SIGMAR1	GFAP	10	-4.96325343784882e-05	0
SIGMAR1	CEP89	10	-5.25442555722677e-05	4.06718954283174e-05
SIGMAR1	PVALB	10	-5.28750981836942e-05	-0.00132381543738914
SIGMAR1	ZNF14	10	-5.37168124273762e-05	-0.00160359626580718
SIGMAR1	BRINP1	10	-5.44340613035314e-05	-0.000155818348379477
SIGMAR1	C1QTNF4	10	-5.5766652751507e-05	-0.00303843434385539
SIGMAR1	NXPH1	10	-5.6210986401062e-05	-0.000508172419765356
SIGMAR1	CXorf58	10	-5.62483293789293e-05	0
SIGMAR1	DCST1	10	-5.62884035023678e-05	-0.00127554813953711
SIGMAR1	VHLL	10	-5.97311052275964e-05	-0.000880131761214175
SIGMAR1	GLYR1	10	-6.13082481948274e-05	-0.000335621136214208
SIGMAR1	RNF180	10	-6.269524534576e-05	-0.00126450546056164
SIGMAR1	EID2B	10	-6.65062101988401e-05	-0.00639081707287751
SIGMAR1	SERTM1	10	-6.72324296189226e-05	0
SIGMAR1	PTPRK	10	-6.73450914988202e-05	-0.00213930673625402
SIGMAR1	KLHL38	10	-6.94211043171583e-05	0
SIGMAR1	LRRC37B	10	-7.07535026036388e-05	-0.00149056468951201
SIGMAR1	GPR33	10	-7.08638099480152e-05	-0.000508172419765356
SIGMAR1	VILL	10	-7.1551543812487e-05	-0.0350033887246319
SIGMAR1	EFCAB11	10	-7.15584825863622e-05	0.00400104005744929
SIGMAR1	TRBV9	10	-7.385500238006e-05	-0.00163056196682845
SIGMAR1	TCERG1L	10	-7.41562094655719e-05	-0.000553190088236189
SIGMAR1	PCP4	10	-7.49530291308592e-05	-0.00152095753462204
SIGMAR1	CDH5	10	-7.5283963945583e-05	-0.000888689261407947
SIGMAR1	ZMYND10	10	-7.80936317155587e-05	-0.00298504123464013
SIGMAR1	DMRTB1	10	-7.89911316877431e-05	0
SIGMAR1	ASB10	10	-8.05423170532123e-05	0
SIGMAR1	FAM151A	10	-8.05423170532123e-05	0
SIGMAR1	FIGLA	10	-8.05423170532123e-05	0
SIGMAR1	GPR182	10	-8.05423170532123e-05	0
SIGMAR1	LHX2	10	-8.05423170532123e-05	0
SIGMAR1	MLN	10	-8.05423170532123e-05	0
SIGMAR1	NLRP4	10	-8.05423170532123e-05	0
SIGMAR1	NPBWR2	10	-8.05423170532123e-05	0
SIGMAR1	OR2K2	10	-8.05423170532123e-05	0
SIGMAR1	OR4X1	10	-8.05423170532123e-05	0
SIGMAR1	RGL4	10	-8.05423170532123e-05	0
SIGMAR1	SLC6A3	10	-8.05423170532123e-05	0
SIGMAR1	TLX3	10	-8.05423170532123e-05	0
SIGMAR1	TNMD	10	-8.05423170532123e-05	0
SIGMAR1	WNT1	10	-8.05423170532123e-05	0
SIGMAR1	SMIM31	10	-8.13267003172742e-05	-0.00196082119653336
SIGMAR1	IGLC7	10	-8.363376549145e-05	-0.00306672930383653
SIGMAR1	ARSF	10	-8.4695403294226e-05	0
SIGMAR1	AWAT2	10	-8.4695403294226e-05	0
SIGMAR1	GRK1	10	-8.4695403294226e-05	0
SIGMAR1	MYH2	10	-8.4695403294226e-05	0
SIGMAR1	OR11G2	10	-8.4695403294226e-05	0
SIGMAR1	TPD52L3	10	-8.4695403294226e-05	0
SIGMAR1	SYT1	10	-8.51586701309229e-05	-0.00137969024947191
SIGMAR1	CABP1	10	-8.53249971798053e-05	-0.00187889818802917
SIGMAR1	PIP4K2B	10	-8.53949012504726e-05	-0.0170724581389466
SIGMAR1	MESP1	10	-8.61778518941691e-05	-0.00325316301484523
SIGMAR1	CLGN	10	-8.63155026711261e-05	-0.00240325433456517
SIGMAR1	PIMREG	10	-8.93948480035951e-05	-0.0042139856762587
SIGMAR1	MS4A10	10	-8.9965164092677e-05	0
SIGMAR1	OR7G2	10	-8.9965164092677e-05	0
SIGMAR1	SLC22A24	10	-8.9965164092677e-05	0
SIGMAR1	TRARG1	10	-8.9965164092677e-05	0
SIGMAR1	TMEM132C	10	-9.06243380393212e-05	-0.000563796219372486
SIGMAR1	HTR1B	10	-9.06985074923944e-05	-0.00276163826900093
SIGMAR1	UTP18	10	-9.07470468683193e-05	0.0013099794169494
SIGMAR1	AMER2	10	-9.21983480393649e-05	0
SIGMAR1	BRDT	10	-9.21983480393649e-05	0
SIGMAR1	CSN3	10	-9.21983480393649e-05	0
SIGMAR1	CYLC1	10	-9.21983480393649e-05	0
SIGMAR1	DCAF8L2	10	-9.21983480393649e-05	0
SIGMAR1	KLK15	10	-9.21983480393649e-05	0
SIGMAR1	MAGEB16	10	-9.21983480393649e-05	0
SIGMAR1	OR10C1	10	-9.21983480393649e-05	0
SIGMAR1	OR5H2	10	-9.21983480393649e-05	0
SIGMAR1	PPP1R2C	10	-9.21983480393649e-05	0
SIGMAR1	PRLH	10	-9.21983480393649e-05	0
SIGMAR1	PRM3	10	-9.21983480393649e-05	0
SIGMAR1	SRRM4	10	-9.21983480393649e-05	0
SIGMAR1	SSTR4	10	-9.21983480393649e-05	0
SIGMAR1	TAS1R2	10	-9.21983480393649e-05	0
SIGMAR1	TEX13C	10	-9.21983480393649e-05	0
SIGMAR1	ZAN	10	-9.21983480393649e-05	0
SIGMAR1	ATP2A1	10	-9.25984388803131e-05	-0.00154486382668546
SIGMAR1	NEUROG1	10	-9.46041302763414e-05	0
SIGMAR1	OR10G2	10	-9.46041302763414e-05	0
SIGMAR1	OR11L1	10	-9.46041302763414e-05	0
SIGMAR1	OR2A5	10	-9.46041302763414e-05	0
SIGMAR1	NPAS3	10	-9.5686114999838e-05	-0.0102567538550136
SIGMAR1	ARG1	10	-9.59554496409441e-05	-0.0016665351209732
SIGMAR1	CCDC136	10	-9.59807017175261e-05	-0.00258306429206268
SIGMAR1	CNIH3	10	-9.62110572391532e-05	-0.00483754180615388
SIGMAR1	FOXI2	10	-9.66507804638548e-05	0
SIGMAR1	GRXCR2	10	-9.66507804638548e-05	0
SIGMAR1	OR2T8	10	-9.66507804638548e-05	0
SIGMAR1	PATE1	10	-9.66507804638548e-05	0
SIGMAR1	ZIC4	10	-9.66507804638548e-05	0
SIGMAR1	DNTT	10	-9.68353144118392e-05	0
SIGMAR1	GRIFIN	10	-9.68353144118392e-05	0
SIGMAR1	IL13	10	-9.68353144118392e-05	0
SIGMAR1	KRTAP19-2	10	-9.68353144118392e-05	0
SIGMAR1	MYOG	10	-9.68353144118392e-05	0
SIGMAR1	NKX2-4	10	-9.68353144118392e-05	0
SIGMAR1	SPATA3	10	-9.68353144118392e-05	0
SIGMAR1	TRBV7-1	10	-9.68353144118392e-05	0
SIGMAR1	TRAV39	10	-9.70605673498011e-05	-0.000960886640612641
SIGMAR1	AC087498.1	10	-9.76813952311084e-05	0
SIGMAR1	HCRTR1	10	-9.76813952311084e-05	0
SIGMAR1	NPAP1	10	-9.76813952311084e-05	0
SIGMAR1	OR51B4	10	-9.76813952311084e-05	0
SIGMAR1	SLC22A2	10	-9.76813952311084e-05	0
SIGMAR1	ADH1A	10	-9.92194647237253e-05	0
SIGMAR1	NAT2	10	-0.000100030952145995	-0.000449825820463385
SIGMAR1	F8	10	-0.000101304217631199	-0.0033937724473659
SIGMAR1	AWAT1	10	-0.000101634483953071	0
SIGMAR1	DYTN	10	-0.000101634483953071	0
SIGMAR1	LMOD2	10	-0.000101634483953071	0
SIGMAR1	OR9I1	10	-0.000101634483953071	0
SIGMAR1	PRLHR	10	-0.000101634483953071	0
SIGMAR1	SLC1A6	10	-0.000101634483953071	0
SIGMAR1	TMEM229A	10	-0.000101634483953071	0
SIGMAR1	WNT3A	10	-0.000101634483953071	0
