gene	baseMean	log2FC	lfcSE	stat	pvalue	padj
ARC	1.60911223620266	1.15948504669768	2.92552510023227	0.396333993718127	0.691858652749801	0.800151777648688
MAD1L1	2.11130590258972	0.106369439058012	0.268604159051889	0.396008160981093	0.692099007763827	0.800324878020286
KRBOX4	3.08086969556968	-0.0856448609122621	0.216297210725902	-0.395959155575029	0.692135159961442	0.800324878020286
ZNF217	5.22775503617683	-0.0673949597023499	0.170270812076298	-0.395810408610435	0.692244897653934	0.800378434117512
CIP2A	0.956528148713716	0.304679897265021	0.770025191440744	0.395675233293282	0.692344628502005	0.800420411478134
KBTBD4	3.54248144366334	0.0912427968283749	0.23075199865751	0.395414979541741	0.692536655850489	0.80056907546333
NFATC2IP	11.6838144991652	-0.0471530682509063	0.119306283355007	-0.395227031845406	0.692675344710991	0.800582731958302
TMEM134	14.3390471757338	-0.0420092866426354	0.106286077690693	-0.395247313245372	0.69266037832662	0.800582731958302
ING4	9.03353405087117	0.0551988730805357	0.139729970473645	0.395039610281366	0.692813655591412	0.800669261315349
LMAN2L	2.67176469543875	-0.0991865784365077	0.251304618568763	-0.394686651607909	0.693074155152055	0.800896972623289
EPHA4	1.02282161609046	0.31217059360762	0.791438770651598	0.394434295088434	0.693260427997353	0.800983548820058
TMEM143	1.47753993467827	0.154436366303027	0.391559851738605	0.394413180047184	0.693276014561132	0.800983548820058
SULT1C2	1.73863007122011	0.279919300533981	0.710863522938099	0.393773616878012	0.693748184624646	0.80145570212038
BDKRB1	1.13809022351983	1.15086046690711	2.92410745726739	0.393576666974681	0.693893610714769	0.801550331095688
ADGRG6	1.11646395860714	-0.183803217146379	0.467479977285698	-0.393178801397195	0.694187425569787	0.801816338155841
S1PR4	0.764690999411839	0.378195332039148	0.963398238170187	0.392563860981796	0.69464163576238	0.802142997989654
MRM1	1.26283184500597	0.181821354451062	0.463296115536343	0.392451713609929	0.694724482411008	0.802142997989654
DCAF4	1.88055825599633	-0.126215515542316	0.321439347411386	-0.392657328851475	0.694572591012397	0.802142997989654
DENND2D	1.78847154202181	0.124674904019429	0.317642510667951	0.392500688139184	0.69468830299947	0.802142997989654
METTL18	3.53345510458804	-0.089731372373352	0.228965043856676	-0.391899876338856	0.69513219435832	0.802540325020767
GALNT4	1.88612908480111	-0.136265905960988	0.347988061983038	-0.391582128376662	0.695366994956166	0.802661436328305
ANPEP	5.42172661043204	-0.0841800761212668	0.21501951133838	-0.391499709013807	0.695427903709483	0.802661436328305
CREB3	12.6748601766514	-0.0629565697132367	0.160748375007575	-0.391646694470598	0.695319281324563	0.802661436328305
REG3G	1.48019090877834	-0.344946662545297	0.881477048097388	-0.391328013916916	0.695554794455938	0.802734477003561
TMCO4	1.84895790907352	-0.143036198278763	0.365654942823837	-0.391178079459666	0.695665610040601	0.802788953795939
ZNF185	0.682988678920348	0.309877044520643	0.792374226793002	0.391074108726147	0.69574245795164	0.802804225962302
VIPR2	1.73782295965501	0.185845805788709	0.475505183716231	0.390838653611012	0.695916501492162	0.802887777400666
EIF4E3	3.82421323178395	0.0784889003350705	0.200839544807771	0.390804014270169	0.695942107526615	0.802887777400666
ARAP3	1.80983305241695	-0.137808115257842	0.353259094815451	-0.390104932273111	0.696458955783191	0.803337174114237
WHAMM	5.94677485202844	0.066940014133486	0.171590338800483	0.390115286218535	0.696451299831485	0.803337174114237
ZNF250	2.10339882058989	0.124946540548848	0.321260018328104	0.388926518771593	0.697330504419199	0.804268960498108
ZNF155	1.65946401704324	-0.130655555674548	0.336207112111324	-0.388616275408492	0.697560025315347	0.804460158958209
DUOXA2	2.49767566906931	0.155239372228271	0.399771971465032	0.388319800558729	0.697779385997836	0.80463960629502
CDH1	4.5584849740484	0.0844227329305593	0.217495531911882	0.388158470146243	0.697898764405801	0.804703737487547
SLC25A18	1.30332131348814	-0.31939656077126	0.823354727164424	-0.387920965573659	0.698074522416602	0.804759323035882
ARMCX1	14.3977549513525	0.0484739988060626	0.124977507265597	0.387861783025067	0.698118321176285	0.804759323035882
AUP1	30.5543538722988	0.0331167105627031	0.0853886992822623	0.387834817031607	0.698138278018767	0.804759323035882
TMEM121	1.55347702976164	0.144803411615685	0.373554359894288	0.387636786401485	0.698284841819907	0.80485475420287
PPP6R2	6.23719918833067	-0.063979632126472	0.165102074414699	-0.38751561634392	0.698374526143076	0.804884613691838
RAD9A	3.31006755394609	-0.0925712505888349	0.239050962700217	-0.387244834922185	0.698574960913391	0.805042097226463
GPR35	0.783263039699926	0.245122762707932	0.634654684293557	0.386230132344774	0.699326239465754	0.805768949423545
SLC35G2	3.94522758506351	0.105764610218054	0.273905825776724	0.386134942249344	0.699396732652819	0.805768949423545
DMWD	6.56513482421445	0.0643554998619462	0.166666119207784	0.386134267527485	0.699397232328488	0.805768949423545
ZNF862	0.872704137502291	0.265690446168175	0.688511635839434	0.385891003634594	0.699577393635726	0.805814117729231
P2RX7	1.15931378476034	0.229528921142736	0.594703166810734	0.385955437859278	0.699529671983871	0.805814117729231
STAMBPL1	2.37054348040117	-0.102370021552472	0.265329193497048	-0.385822683901578	0.699627994291536	0.805814117729231
MIPOL1	15.4214793525224	0.0477021618697929	0.123667562783144	0.385728972062306	0.699697403648607	0.805820517799363
SAA2	14.6623808484819	0.533928056949816	1.38517573749881	0.38545871292398	0.699897589983919	0.805977514882476
MYOZ1	0.888878193494137	-1.10939136730553	2.88123345785433	-0.385040429223565	0.700207462178391	0.806113681143158
AS3MT	0.711943566807478	0.442062635026058	1.1476564014392	0.385187269004639	0.700098674902733	0.806113681143158
PEX2	12.1217064394242	-0.0554955800403881	0.144116147774143	-0.385075377724918	0.700181569779648	0.806113681143158
PON3	0.942253203154124	-0.258452556899715	0.671897418510832	-0.384660738052156	0.700488787540517	0.806363996968105
CASZ1	0.705388446211294	0.297876290043456	0.774749322243704	0.3844808656054	0.700622075149362	0.806370322698125
ABHD5	8.16888444945383	0.0635552555134997	0.165266394283862	0.384562486456485	0.700561591991442	0.806370322698125
LRRC75A	3.36865663576517	0.195411498466975	0.509201317593767	0.38376078716841	0.701155754061854	0.806910962635473
EIF4H	35.5518239104226	-0.0320634253366753	0.0836173603574179	-0.383454167885974	0.701383046656629	0.807098937613446
ZADH2	6.4242875041185	0.0672525750222461	0.175499042006218	0.383207647480281	0.701565808174983	0.807235639967933
SHQ1	2.38602663091156	0.11087543715307	0.289425542745476	0.383087947598927	0.701654555665389	0.807264152839567
METTL17	9.97393339969913	-0.0561598584734403	0.146792469505861	-0.382579969275591	0.702031224543602	0.807623888216979
LEAP2	1.2737352918947	-0.189924290834949	0.496907058674702	-0.382212905853048	0.702303449772596	0.807716170247896
RTP4	3.03307751088688	-0.0867286528915275	0.226884399558337	-0.382259216853858	0.702269102041109	0.807716170247896
RUFY2	6.25400109528487	0.0590043111326737	0.154374570906589	0.382215223570577	0.702301730763995	0.807716170247896
ZP3	0.859602992530341	0.286816504347744	0.75169957888804	0.381557356692977	0.702789719664066	0.808144465463506
HOOK2	4.49274210790653	-0.0757218914651884	0.198464765021078	-0.38153821136536	0.702803923016005	0.808144465463506
NXPH4	0.637189389150324	-0.813119706208837	2.13438911888515	-0.380961324724871	0.703231946783798	0.808189096414712
PKNOX2	0.88978308399989	0.32120971954716	0.842591927536512	0.381216231784088	0.703042805679207	0.808189096414712
FANCC	0.904860922504232	0.257931869479572	0.677196770799149	0.38088171799046	0.703291018765956	0.808189096414712
NAT1	1.21075454043111	-0.190559524552377	0.499881673449203	-0.381209263459308	0.703047975933722	0.808189096414712
SLC25A27	1.3952648960096	0.146725962745351	0.38508456523982	0.381022705114067	0.703186400839584	0.808189096414712
TARBP2	2.91726446233946	-0.0909315103143177	0.238479012714371	-0.381297747249682	0.70298232506029	0.808189096414712
TUBA4A	4.26164332397874	-0.0798497778201051	0.209568931532577	-0.381019157926529	0.703189032921718	0.808189096414712
PLEKHJ1	12.3538951390099	-0.0404652194629275	0.106391458610014	-0.380342745475987	0.703691009098264	0.808575119258863
SPACA9	3.68393399412961	-0.0856454543167025	0.225461097375332	-0.379867991922907	0.704043408229026	0.808906392193218
NHLRC3	8.66446480475808	-0.0541823180743925	0.142805144892066	-0.379414327931561	0.70438021242873	0.809146029569504
RSBN1	14.4777714725493	-0.0400135748472773	0.105443178585513	-0.379479975699203	0.704331471350358	0.809146029569504
TAGAP	0.732579238723596	0.353773520497615	0.933806319646491	0.378851066923109	0.704798463105744	0.809479123079222
SAMD3	0.71056286769341	0.288812496508221	0.762216096694285	0.378911568203288	0.704753533468663	0.809479123079222
TRPV6	2.74745413807644	-0.111848375455555	0.295353923600426	-0.378692702274274	0.70491607319845	0.809502546222761
ZNF761	2.7138678469481	-0.0980376691739526	0.258933103787199	-0.378621612069052	0.704968870896517	0.809502546222761
CCDC28B	8.85957973079246	0.055166416746115	0.145725278458433	0.378564497043325	0.705011290454387	0.809502546222761
EREG	2.24094739138616	0.680714767907849	1.79973825555903	0.378229870818859	0.705259837113268	0.809602484925788
ZFYVE26	1.52976039695697	0.130640636163636	0.345364522608402	0.37826883658159	0.705230893321266	0.809602484925788
SEC13	21.9082957930723	0.0342397250994359	0.0905362053252939	0.378188206324901	0.705290785996364	0.809602484925788
ZNF527	1.26933563711998	-0.148818031664373	0.393705288453337	-0.377993478952242	0.705435438276548	0.809694882314692
S100A8	21.95831553278	-0.0791508941793458	0.2095076724564	-0.377794728237543	0.70558309025662	0.80979070562373
INS	845.101710996369	-0.0193569755686806	0.0512650469357829	-0.377586225424276	0.70573799899079	0.809894839252866
SFMBT1	1.58619280861194	-0.141446932277429	0.375073000278545	-0.377118406743181	0.706085612772779	0.810220079395569
NOP9	2.48674054593031	0.117528132632087	0.312648829771782	0.37591099483045	0.706983066326249	0.811176133924653
EFCC1	0.788588515261744	0.336608039721765	0.896076326915959	0.375646615819296	0.707179630214888	0.811193388910491
ERI2	1.47473981802461	0.138826563422959	0.369531983781512	0.375682131766545	0.707153223228782	0.811193388910491
PRAF2	20.0859335638	0.0409071587728643	0.108902392770617	0.375631404711443	0.707190940157941	0.811193388910491
CSDE1	66.930606741948	-0.0301553605614553	0.0803323458803944	-0.375382546482001	0.707375983351298	0.811331901289955
COASY	7.52828751243999	-0.0528535140505544	0.140842880846975	-0.375265783635735	0.707462810509494	0.811357748875847
RORC	0.810107863764599	0.355266759445037	0.947198131243793	0.375071220821061	0.707607499711714	0.811411827817531
TRIM24	4.26012705645776	-0.0844675166265697	0.22523901283974	-0.375012816659204	0.707650934797436	0.811411827817531
HCST	8.28363794115323	0.0588191884844608	0.156911188935924	0.374856559837044	0.707767147433865	0.811411827817531
TRIM38	13.1294127329611	-0.0453927979009823	0.121067668408455	-0.374937408952466	0.707707016800537	0.811411827817531
TEN1	4.58995447366308	-0.0664639819501577	0.177404456811516	-0.374646630331122	0.707923288685231	0.811517113562323
CASP2	4.27251145536034	-0.0703052097475745	0.188071171410496	-0.373822363205905	0.708536480348951	0.812146265395437
C3orf18	1.34338226916211	0.160706355552311	0.430131222599519	0.373621692889612	0.708685792324519	0.812243638101483
SNX16	3.93085400748349	-0.074530908975169	0.199649140816066	-0.373309440103393	0.708918151292392	0.812436166846167
POF1B	0.735626236689881	0.451652691926455	1.21071171368551	0.3730472637054	0.709113267468431	0.812512205869948
ASAH2B	1.06815786781165	0.179742856638975	0.481800759877406	0.373064701443623	0.709100289411729	0.812512205869948
NRF1	2.19822744393713	0.102140226619856	0.273863888499007	0.372959820221885	0.709178348654562	0.812513005902911
EPM2A	0.957491534537821	-0.220957312828841	0.593263908776707	-0.372443544196796	0.709562638441179	0.812879493203312
ZNF844	2.92151652977039	-0.0991162968547804	0.266317997186759	-0.372172732980092	0.709764246181618	0.81290964225939
SWAP70	10.6218831839835	-0.0614375145279322	0.165120972193761	-0.372075780027738	0.709836428581659	0.81290964225939
TOP2B	11.8739065770144	0.0446944559407831	0.120112114879295	0.372106144211166	0.709813821876689	0.81290964225939
TRIM28	17.7100334071216	0.0384234849620247	0.103271698145433	0.372062100769512	0.709846613129832	0.81290964225939
MFAP3	0.652877301560338	0.292893550098592	0.788058827789997	0.371664576006302	0.710142602842731	0.813088333127277
SELPLG	1.03931453096824	0.266245641209743	0.716664949761462	0.371506435885222	0.710260363264271	0.813088333127277
IFIH1	3.955786106585	0.0817140073224826	0.219918384696396	0.371565148749574	0.710216641409697	0.813088333127277
FAM131A	4.98145828357277	-0.0690725489781423	0.185835893342556	-0.371685726238145	0.710126853662648	0.813088333127277
MPP5	4.17434380482546	0.0757188332627411	0.203970203077183	0.37122497365014	0.710469973688209	0.813180760742354
ZFAND2A	8.68990810937671	0.0620472205893236	0.167136380040528	0.371237073426372	0.710460962297872	0.813180760742354
SKP2	1.72965537641992	0.140368508414718	0.378505657629256	0.370849168527377	0.710749877245818	0.813421273439038
TNC	12.0678438897146	0.13019347902713	0.3512069179371	0.370703059586222	0.710858711236389	0.813421273439038
MDM1	2.78747320561458	0.0920781933291027	0.248401283421662	0.370683243100639	0.710873472643356	0.813421273439038
TEDC1	1.56727285103951	-0.131809103916406	0.356070622302533	-0.370176857231471	0.711250718982317	0.813484146597502
LCMT2	2.13977456181592	0.131639554884875	0.355456722746077	0.370339190289877	0.711129776717053	0.813484146597502
SNIP1	2.67659129083974	0.0925518715767785	0.249984650062134	0.370230218350506	0.711210962786826	0.813484146597502
AAK1	16.7740282977534	-0.044484699421163	0.120124862334411	-0.370320502822502	0.7111436989862	0.813484146597502
PAK2	20.0557049701036	-0.0360980073981152	0.0974463649347722	-0.370439753420029	0.71105485826938	0.813484146597502
TRIM35	2.03219875964285	0.11439173012449	0.309224590551288	0.369930896894556	0.711433979548694	0.813584813420704
C20orf194	6.56810385958163	0.0641943544000828	0.173551877212324	0.3698856816256	0.711467670436679	0.813584813420704
RIOX2	5.45211793352321	-0.0663053711013209	0.179472812153177	-0.369445211816987	0.711795903617602	0.813886409681447
VIL1	0.745882347532604	0.44353240214195	1.20090408871848	0.369332077647647	0.711880218561113	0.813909073948291
TIRAP	0.750503506393773	0.240696854030936	0.65246856026422	0.368901842463436	0.712200889977783	0.814128191260835
TMEM127	8.29855887889915	0.0472245256924165	0.127996980454605	0.368950310583031	0.71216476221304	0.814128191260835
POMZP3	1.37491424224107	-0.157091811494455	0.426314215353737	-0.368488325832876	0.712509148362075	0.814326617702608
PRR12	2.16711400589564	0.106767107619073	0.289805669056031	0.368409313616395	0.712568053826458	0.814326617702608
C10orf88	2.36522790624863	0.103625475727837	0.281266431265463	0.368424611716404	0.712556648599489	0.814326617702608
ARL16	14.8098386523973	-0.0424051551125113	0.115130508319069	-0.368322486642645	0.712632787353512	0.81432685407473
PEX11G	2.0259432801572	0.125794240730175	0.341640205158839	0.36820678254683	0.712719053328861	0.814351693346331
ZFHX2	0.68075854462764	0.32669991696465	0.888624529611281	0.367646746267022	0.71313665379428	0.814646126796799
LDB2	10.4572454843839	0.0544046277895769	0.147998927997103	0.36760149905033	0.713170396897864	0.814646126796799
CEP135	10.9587078971803	-0.0452140118278589	0.122974376216045	-0.367670186416928	0.713119173527477	0.814646126796799
FAM72A	1.05955524736968	0.200165696294496	0.545646779923975	0.366841157428594	0.713737505435112	0.815220139251617
GLOD4	13.5080523532436	-0.0364016656678226	0.0994080057613096	-0.366184447510468	0.714227446550239	0.815705916331585
NAA50	14.916085773949	0.0419761127522648	0.114755725076517	0.365786654428577	0.714524279020136	0.815971079651988
PSCA	4.66333192345365	-0.087969075098083	0.240588616560107	-0.365641052996809	0.714632937342803	0.816021323675912
TMEM86A	0.856533807679614	0.205657181742745	0.562967347039493	0.365309254300886	0.714880571144006	0.816230236844056
INO80B	2.17820560950715	-0.104819699794343	0.287205222862393	-0.364964462518026	0.715137933976099	0.816415583107474
DOCK4	3.12885412216312	0.0930236061504054	0.254916155288955	0.364918441692958	0.715172287737966	0.816415583107474
CCDC137	4.59846837468736	-0.0629917348461165	0.172755176315683	-0.364630086284703	0.71538755326773	0.816587456787152
PRPF39	4.49291419434308	-0.0648092290839119	0.178074250055364	-0.363944978365836	0.715899096600542	0.817097458541995
GK	6.06208050975905	0.122288722697761	0.336134738246789	0.363808642140334	0.716000908762006	0.817139760225765
WBP1	7.66598617038872	-0.0485662019104352	0.133579380153559	-0.363575589695093	0.716174957642634	0.81726448733611
GNLY	8.29405680387802	0.0835399947067285	0.230429506728352	0.362540352981843	0.716948274175732	0.818072985542291
TIGIT	0.986126875012051	0.307226798245912	0.849232641642913	0.361769888698055	0.717523995515889	0.818655892180681
RREB1	5.91597520612001	0.064618946072197	0.178952977722705	0.361094556204182	0.718028762627727	0.819083701017981
FBXO25	7.54806299349785	0.0499119897111843	0.138213665999157	0.361121958167935	0.718008279044621	0.819083701017981
C4BPB	0.680350600194548	0.419486383232832	1.16429901701634	0.36029093652232	0.71862957645807	0.819694979654812
ENDOV	4.34036166665371	-0.0685817422492234	0.190399373244939	-0.360199411796364	0.718698014546572	0.819698955587686
GOLPH3L	4.63380472230934	0.0675661459181381	0.187631920614776	0.360099420699622	0.718772785986687	0.819710153547081
ZNF182	1.41222311981904	-0.135446455302571	0.376708498254582	-0.359552428283781	0.719181864141706	0.820028471762589
BTBD10	5.30978367705083	0.0583082852949408	0.162159377527194	0.359573933892059	0.719165779263995	0.820028471762589
CEACAM5	1.37985322553475	0.269067445054645	0.748747802701872	0.359356573847308	0.719328356986908	0.820121408002058
ANO7	0.755361832256057	0.326436023901626	0.909572794096621	0.35888938853524	0.719677838258669	0.820371630279505
NPIPB12	1.32110304678898	0.134798307603111	0.375529261128369	0.358955537041447	0.719628351838672	0.820371630279505
HSH2D	1.05384584688056	-0.21365329736774	0.596239243368643	-0.358334845859252	0.720092743880763	0.820548857751469
ZNF17	1.57435798504834	-0.126756854444853	0.35355139145434	-0.358524552607291	0.719950797104843	0.820548857751469
RAVER1	2.90364065284573	0.0823093672655503	0.229677201703845	0.358369775732828	0.720066607116976	0.820548857751469
DBP	2.89338240865248	0.0814735717116405	0.227367696472612	0.358333980488976	0.720093391410263	0.820548857751469
LIN7C	8.45521199900548	-0.0524942618585044	0.146543977613844	-0.358215074500239	0.720182366950093	0.820576153025476
PCDH18	12.7154718470713	-0.0617612132715046	0.172580567343778	-0.357868873779267	0.720441445252175	0.820797241047436
ZFP3	0.693731297658754	0.312594913223651	0.874332903382037	0.357523904241156	0.720699634131499	0.821017275928824
USP11	20.6450964234386	-0.0352948952139675	0.0988096908842687	-0.357200745170905	0.720941528081641	0.821218709666062
GNB1L	1.69202882001273	0.114590249711085	0.320989711827309	0.356990412741746	0.72109898301731	0.821323931920437
AGTR2	0.728218057432655	1.0449858003864	2.9284474136979	0.356839530564369	0.721211940755223	0.821378457930775
BIN2	0.878677536067229	-0.222794167906069	0.624646736509886	-0.356672267513788	0.721337169119775	0.821446947689186
NEFM	1.21580052336034	1.04420754526606	2.92890408878815	0.356518176632443	0.72145254220969	0.821504203075548
STK24	16.0917336431855	0.0418684941667867	0.117530814982049	0.356234185674466	0.721665192513997	0.821672205839647
RFWD3	2.42746746725191	-0.0929169749992599	0.261132609287066	-0.355822948550694	0.721973161924815	0.821874553805806
NCOA6	5.79801555705128	-0.0622033153555471	0.174795207830145	-0.355863962906766	0.721942444855055	0.821874553805806
ZNF823	0.745093157255441	-0.256932453050955	0.722997071269921	-0.355371360771437	0.722311401261855	0.822165110456927
SPATA6	4.39899946811127	-0.0717887908869935	0.202046522771491	-0.355308222592797	0.722358696097179	0.822165110456927
CCL28	0.977109298858053	0.192493243281655	0.542515209100237	0.354816307548143	0.722727210597568	0.822436194566393
PLS1	1.40912143158651	0.155419083507615	0.437969340885921	0.354862929887362	0.722692281057956	0.822436194566393
UBE2D4	5.09653481237824	-0.0637549302594817	0.179987345703273	-0.354218959173875	0.723174796170051	0.822869411039938
TAF13	6.89810436114208	0.0559363944968223	0.15795253462519	0.354134200059248	0.723238312777734	0.822869411039938
ST3GAL1	7.13737826561128	0.063200652672435	0.178661526979969	0.353745172454061	0.723529865920371	0.823126918589658
CTDP1	2.65551249450014	-0.0957311167460909	0.270810843047495	-0.353498093609573	0.723715057713857	0.823137289246221
ECM1	30.022627706737	-0.0415809941581338	0.117664876075405	-0.353384931383319	0.72379988104321	0.823137289246221
RNF115	22.685900474526	0.0330421316812708	0.0934610293387528	0.353539137275157	0.723684293336055	0.823137289246221
TMEM123	40.4840864338022	0.0303516516316787	0.0858675334348383	0.353470635728829	0.723735639083299	0.823137289246221
VPREB3	1.95605821794446	-0.152928158885278	0.432868016915914	-0.353290501744288	0.723870665530648	0.823143611371128
CARD8	4.77590515112327	0.0605095313341573	0.171599074547394	0.352621548185828	0.724372180919024	0.823639690350309
PRSS22	0.639256922814551	-0.35442283815993	1.00638306473247	-0.352174883084055	0.724707112236941	0.82394628436308
ANKRD37	7.8710164233303	0.0582888242368426	0.166070055716596	0.350989370030165	0.725596323205136	0.824882947378508
SECTM1	0.770036772552448	0.298918502866467	0.852718735098398	0.350547596250449	0.72592777663487	0.825185420746898
TNFRSF11B	1.43304763201078	0.209707409537138	0.599252165257678	0.349948521999856	0.726377331242046	0.825622076940882
ZNF329	0.987137791978228	0.182746823578805	0.523958138131298	0.348781343926774	0.727253470352701	0.826543479453448
TMEM182	0.833269659012846	0.261259953422867	0.750499960092094	0.348114546722704	0.727754160080572	0.827038045944784
ZNF865	2.5982104193461	0.0925934293691103	0.266705590772784	0.347174684643165	0.7284600881631	0.82775588840564
PLAA	5.66503987329887	0.0550082787996711	0.158484891772552	0.347088471238102	0.728524854382225	0.82775588840564
FAM118A	23.2815686594573	0.0473126233254863	0.136343057490316	0.347011605844668	0.728582599715519	0.82775588840564
SNX33	4.9154156123612	-0.0606483489354714	0.175000765950906	-0.346560477069485	0.728921542458015	0.828066420543716
C21orf58	1.23039566533345	0.154096966510122	0.444815816403028	0.346428703359104	0.729020556881606	0.828104358942022
SMIM22	12.2762748044486	0.0426421980879921	0.123150872812869	0.346259812163801	0.729147467895983	0.828173975776015
REEP4	2.89358040628255	-0.0820841987255182	0.23724308438057	-0.34599195563418	0.729348760296701	0.828326334638896
KDM6B	14.4530682185192	0.0633035490421137	0.183007616337436	0.34590663661447	0.729412880890812	0.828326334638896
SMPDL3A	6.39136293971365	0.056087631022277	0.162262512207046	0.345659821602599	0.729598382719582	0.828462442857758
BCAS1	0.643035556408711	0.493376247508021	1.42872733154311	0.345325687145039	0.729849537524356	0.828598521370761
RP2	4.22698496693377	0.0734115236728455	0.212564675526183	0.345360881299409	0.729823082194229	0.828598521370761
SPINDOC	1.76298766909543	0.132429228448889	0.383714920362766	0.345124000713055	0.730001150752127	0.828621561656039
ZNF384	4.04522445809682	-0.0742122646907634	0.215027249353584	-0.345129582012795	0.729996954993879	0.828621561656039
TTC21B	2.60440604891919	-0.100454091871778	0.291200600326104	-0.344965263668013	0.730120485168774	0.828682482492124
PCDHB7	1.01266221289915	0.275463778650875	0.799711963850992	0.344453742225371	0.730505078241996	0.828958885723276
SEMA3F	0.914357571418746	0.225263226250484	0.654382212047253	0.344238003575528	0.730667304063784	0.828958885723276
SIRT5	2.86823695450295	-0.0838046950718282	0.243231852585379	-0.344546547588422	0.730435296464958	0.828958885723276
MCUR1	11.4269671461727	-0.0370848363252057	0.107699536841097	-0.344336079921325	0.730593553541458	0.828958885723276
SYNCRIP	32.451757225933	-0.030298492821317	0.0880246669493245	-0.344204572097498	0.730692444119312	0.828958885723276
SLC27A4	2.20235225202901	0.108605754530561	0.315743747855921	0.343968028719668	0.730870330059799	0.829086163177947
NHS	4.04926646857058	0.0713251036014443	0.207538284786082	0.343672029837588	0.731092948264012	0.82926415666833
FCGBP	1.84192957002657	0.127000477609395	0.370058284714586	0.343190472569332	0.731455171714536	0.829535177825832
SRM	26.4991661436171	-0.0431269363402629	0.125668705217438	-0.343179602794844	0.731463348561478	0.829535177825832
ANKRD22	0.882270470591809	0.267836639803593	0.781087269670902	0.342902323726824	0.731671943558379	0.829697181032145
FPR1	0.910732710831114	0.383690347274462	1.12074393626609	0.342353266307002	0.732085053912772	0.829792831002262
KCTD21	1.02091220850672	0.169082033623525	0.4936327890621	0.342525937032628	0.731955128223418	0.829792831002262
LIME1	1.6395477022822	0.112920719542173	0.329732716477089	0.342461375227286	0.732003706705742	0.829792831002262
SCTR	9.46710375714306	-0.0613977176666488	0.179215757846907	-0.342591066791666	0.731906123482031	0.829792831002262
HNRNPL	9.51937792712998	0.0458292430369322	0.133834624853725	0.342431886270248	0.732025895550083	0.829792831002262
ECT2	1.14744357852306	-0.139543470466015	0.408288878915097	-0.341776319837095	0.732519231641235	0.830135839018712
JMJD8	6.99318894883208	0.0489249920002165	0.143127830308722	0.341827245579612	0.732480904321131	0.830135839018712
PPP1R18	15.033392238498	0.0379010731981673	0.11096611528584	0.341555375715704	0.732685524541832	0.830249736887664
FAHD2A	7.35690244760293	-0.047040100918468	0.137944422244428	-0.341007633024234	0.733097835467742	0.83064236699613
SLC24A1	1.10349212245545	-0.164646676987234	0.483133348843106	-0.340789302542438	0.733262204262112	0.830705216623425
IMPACT	7.4262238691223	0.0510560243232726	0.14983026544996	0.340759086089481	0.733284953501185	0.830705216623425
ZNF154	1.35782095179169	0.149672962050314	0.439634201370759	0.340448858582068	0.733518529858104	0.830751805066238
PIK3AP1	1.7357690449546	0.121218203050437	0.355999140913404	0.340501392052302	0.733478974645376	0.830751805066238
ACAP3	5.19035012562267	0.0592615267854781	0.174072225094981	0.340442174236255	0.733523562904365	0.830751805066238
SHISA9	2.48243767318747	0.103521864864586	0.304443133588942	0.340036786654419	0.733828825016301	0.831022951517024
ZNF45	1.39605714257583	0.159510729616855	0.470042549526516	0.339353809091396	0.734343211136919	0.831456246595005
ZNF287	1.47871756575965	0.129848424222784	0.382573035704912	0.339408196878097	0.734302244478191	0.831456246595005
ATP2A2	36.4542710905244	0.0293795063666024	0.0866520725664732	0.339051398269378	0.734571010640443	0.831639558112711
HSBP1	78.6247952573821	0.0225337506936432	0.0665440905007356	0.33862887784745	0.734889325208877	0.831925303564408
MCF2L	1.48368654721517	0.184468109721262	0.546964725860717	0.337257780985745	0.735922583066879	0.832940130546244
UBE2O	2.88664105612635	0.108743683116976	0.322475377629454	0.337215460964372	0.735954483024159	0.832940130546244
SPATA7	4.30639512113748	0.0673399350915524	0.199717115840607	0.337176585031881	0.735983787299617	0.832940130546244
PRRT3	1.97731193120939	-0.103813502230985	0.308025882561408	-0.33702850347418	0.736095413162728	0.832991760591251
PLA2G6	1.86417337335816	0.114302456218224	0.339334781679502	0.336842735815339	0.736235455192058	0.833075535239287
ZBTB17	4.18759315491758	-0.062685755755041	0.186270842112412	-0.336530157077461	0.736471114266504	0.833267479114514
DUSP1	223.564488630354	0.0558041103762885	0.166292669202351	0.335577693496422	0.737189347507597	0.833944923302183
TASOR2	10.4171594524123	0.0436264748234466	0.130010609038562	0.335560883423802	0.737202025701993	0.833944923302183
CD38	0.636336843822934	-0.299409551512966	0.892854046670167	-0.335339860562419	0.73736872828938	0.834041769631702
BIRC5	2.27315293700015	0.129623053304531	0.386620424247476	0.335272130428264	0.737419815019852	0.834041769631702
PI4K2B	2.24358443828641	-0.101767576695566	0.304031461824978	-0.334727123583517	0.73783093891416	0.834431978590976
GRPEL2	2.59548137367498	0.0929161320533565	0.277963252890825	0.334274876578203	0.738172146716519	0.834668263736446
AKTIP	9.60463848741402	-0.041445312701515	0.12397701560388	-0.334298357640237	0.738154429637308	0.834668263736446
DMBT1	1.22867347214844	0.492633193163464	1.4747200798356	0.334052000714863	0.738340319343514	0.834783625704636
CHSY3	3.49132028094834	0.0826250319531471	0.2474215207214	0.333944402702884	0.738421512699345	0.834800635157729
STON2	1.23182903125422	-0.171206817072662	0.513012763116276	-0.333728182575171	0.73858468101983	0.834910307637966
