target_gene	partner_gene	n_sections_tested	n_sections_positive_z	median_local_corr_z	max_local_corr_z	min_local_corr_z
SIGMAR1	PFKFB3	3	0	-1.3976880957150355	-0.8438215674335882	-2.4267120838265708
SIGMAR1	MFAP5	6	0	-1.3987136521205417	-0.09432524609529458	-3.1407502779420104
SIGMAR1	NR1I2	1	0	-1.4114041283084626	-1.4114041283084626	-1.4114041283084626
SIGMAR1	ANXA11	1	0	-1.4179218525345323	-1.4179218525345323	-1.4179218525345323
SIGMAR1	PRSS8	2	0	-1.434812178972945	-0.7390799393809795	-2.1305444185649107
SIGMAR1	TRIM2	1	0	-1.4352140336769152	-1.4352140336769152	-1.4352140336769152
SIGMAR1	MYH3	1	0	-1.4455742765937383	-1.4455742765937383	-1.4455742765937383
SIGMAR1	TENM2	1	0	-1.4475188934784609	-1.4475188934784609	-1.4475188934784609
SIGMAR1	PDLIM5	2	0	-1.4499719435112095	-1.3524752971750607	-1.5474685898473584
SIGMAR1	CAV1	2	0	-1.4501103818334191	-0.19515005640211738	-2.7050707072647207
SIGMAR1	GPNMB	1	0	-1.452904041763146	-1.452904041763146	-1.452904041763146
SIGMAR1	CSF3	1	0	-1.4590888425727133	-1.4590888425727133	-1.4590888425727133
SIGMAR1	BAIAP2L1	1	0	-1.4714315580760755	-1.4714315580760755	-1.4714315580760755
SIGMAR1	LIPF	1	0	-1.47253757961496	-1.47253757961496	-1.47253757961496
SIGMAR1	MMP3	2	0	-1.4743940444366226	-0.9270850191447637	-2.0217030697284812
SIGMAR1	ERG	1	0	-1.5034601306420963	-1.5034601306420963	-1.5034601306420963
SIGMAR1	FMOD	1	0	-1.5039976605459677	-1.5039976605459677	-1.5039976605459677
SIGMAR1	CLDN6	1	0	-1.5095921153379068	-1.5095921153379068	-1.5095921153379068
SIGMAR1	PRKAR2B	1	0	-1.5189558865838213	-1.5189558865838213	-1.5189558865838213
SIGMAR1	GFPT2	1	0	-1.553688430374342	-1.553688430374342	-1.553688430374342
SIGMAR1	ENTPD2	1	0	-1.5559859129080473	-1.5559859129080473	-1.5559859129080473
